Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2019-06-17,Tongcheng Shenghuo is a community O2O group purchase service platform.,Tongcheng Shenghuo,https://www.crunchbase.com/organization/tongcheng-shenghuo,"Consumer, E-Commerce, Food and Beverage","Suzhou, Jiangsu, China, Asia",Series A - Tongcheng Shenghuo,https://www.crunchbase.com/funding_round/tongcheng-shenghuo-series-a--69fee79f,6,"BAI capital, Engage Capital, GSR Ventures, Oriza Holdings, Welight Capital, ZhenFund",Early Stage Venture,Engage Capital,Series A,6,10000000,CNY,1443877,,,,305781754,USD,305781754,Yes,,https://www.ixiancheng.com/,,Late Stage Venture,,"26,557"
2019-03-28,T3 Mobile Travel Services offers car-sharing services powered by renewable energy.,T3 Mobile Travel Services,https://www.crunchbase.com/organization/t3-mobile-travel-services,"Public Transportation, Renewable Energy, Ride Sharing","Nanjing, Jiangsu, China, Asia",Series A - T3 Mobile Travel Services,https://www.crunchbase.com/funding_round/t3-mobile-travel-services-series-a--38bba214,6,"Alibaba Group, Changan Automobile, Dongfeng Motor Group, FAW Group, Suning Investment, Tencent",Early Stage Venture,"Changan Automobile, Dongfeng Motor Group, FAW Group, Suning Investment",Series A,2,9760000000,CNY,1448275565,,,,17460000000,CNY,2650329985,Yes,,https://www.t3go.cn,,Early Stage Venture,,"48,920"
2019-06-25,Huangbaoche is a travel service providing tour packages and booking services.,Huangbaoche,https://www.crunchbase.com/organization/huangbaoche,"Leisure, Reservations, Tourism, Travel","Beijing, Beijing, China, Asia",Series C - Huangbaoche,https://www.crunchbase.com/funding_round/huangbaoche-series-c--36468e2d,1,Shenzhen Capital Group,Late Stage Venture,Shenzhen Capital Group,Series C,7,50000000,USD,50000000,,,,183067187,USD,183067187,Yes,,https://www.huangbaoche.com/,Less than $1M,,,"74,523"
2019-07-31,Moguyun is a model that uses gamification to solve the financial needs of young people.,Moguyun,https://www.crunchbase.com/organization/mushroom-cloud,"Financial Services, FinTech, Information Services, Information Technology","Shenzhen, Guangdong, China, Asia",Series A - Moguyun,https://www.crunchbase.com/funding_round/mushroom-cloud-series-a--1b2778f0,3,"Korea Investment Partners, Richland Equities, Zhejiang Zhongnan Holding Group",Early Stage Venture,Korea Investment Partners,Series A,2,42000000,CNY,6100750,,,,42000000,CNY,6100750,Yes,,https://www.moguyun.com/,,,,"77,243"
2019-05-13,Homerun Smart is an independent research and development enterprise dedicated to artificial intelligence.,Homerun Smart,https://www.crunchbase.com/organization/homerun-smart,Artificial Intelligence (AI),"Guangzhou, Guangdong, China, Asia",Seed Round - Homerun Smart,https://www.crunchbase.com/funding_round/homerun-smart-seed--2b07c8c3,2,"Li Zexiang, XBOTPARK Jijin",Seed,Li Zexiang,Seed,2,10000000,CNY,1453849,,,,110000000,CNY,15366312,Yes,,http://www.homerunsmart.com/,$1M to $10M,Late Stage Venture,,"79,094"
2019-05-09,Xiaoduo is an intelligent customer service robot developer.,Xiaoduo,https://www.crunchbase.com/organization/xiaoduo,"Artificial Intelligence (AI), Customer Service, Robotics","Chengdu, Sichuan, China, Asia",Series B - Xiaoduo,https://www.crunchbase.com/funding_round/xiaoduo-series-b--aab8c79b,5,"Chengwei Capital, Oriza Holdings, Silicon Harbor Capital, Silicon Harbor Ventures, Vertex Ventures China",Early Stage Venture,Vertex Ventures China,Series B,5,10000000,USD,10000000,,,,40000000,USD,40000000,Yes,,https://www.xiaoduoai.com/,Less than $1M,,1,"83,128"
2019-05-24,New Horizon Health is a bio-tech company focusing on early screening and genetic testing services for high-incidence cancer homes.,New Horizon Health,https://www.crunchbase.com/organization/new-horizon-health,"Big Data, Biotechnology, Health Care, Medical","Hangzhou, Zhejiang, China, Asia",Series C - New Horizon Health,https://www.crunchbase.com/funding_round/new-horizon-health-series-c--4ecad7a8,9,"Acorn Pacific Ventures, DUMAC, Legend Capital, Majuven, Qiming Venture Partners, SBCVC, Sherpa Healthcare Partners, VMS Asset Management, Yimei Capital",Late Stage Venture,VMS Asset Management,Series C,5,66500000,USD,66500000,,,,136500000,USD,136500000,Yes,,http://www.newhorizonbio.com,$100M to $500M,Late Stage Venture,,"84,436"
2019-05-21,Sanjiekeis an online education platform targeting IT professionals.,Sanjieke,https://www.crunchbase.com/organization/sanjieke,"E-Learning, EdTech, Education, Information Technology, Online Portals","Beijing, Beijing, China, Asia",Series B - Sanjieke,https://www.crunchbase.com/funding_round/sanjieke-series-b--768489f7,2,"Owl Ventures, Wu Capital",Early Stage Venture,"Owl Ventures, Wu Capital",Series B,3,130000000,CNY,18834302,,,,330000000,CNY,50119498,Yes,,https://www.sanjieke.cn/,Less than $1M,Late Stage Venture,,"86,306"
2019-05-21,Zhangshangfucai is an online B2B trading platform for the decoration of building materials.,Zhangshangfucai,https://www.crunchbase.com/organization/zhangshangfucai,"B2B, Building Material, Construction, E-Commerce, Trading Platform","Beijing, Beijing, China, Asia",Series A - Zhangshangfucai,https://www.crunchbase.com/funding_round/zhangshangfucai-series-a--4b3f221f,2,"Ferry Venture Capital, Source Code Capital",Early Stage Venture,"Ferry Venture Capital, Source Code Capital",Series A,4,30000000,CNY,4346377,,,,15226271,USD,15226271,Yes,,http://www.zsfucai.cn/,$1M to $10M,Early Stage Venture,,"86,398"
2019-05-07,GeneQuantum Healthcare is a high-tech company that focuses on the research and development of innovative Bio-therapeutics.,GeneQuantum Healthcare,https://www.crunchbase.com/organization/genequantum-healthcare,"Health Care, Personal Health, Therapeutics","Beijing, Beijing, China, Asia",Series B - GeneQuantum Healthcare,https://www.crunchbase.com/funding_round/genequantum-healthcare-series-b--9ad2d1ea,5,"Beijing Changping Technology Innodevelop Group, Hofan Venture, Huagai Capital, Oriza Seed Capital (Oriza Yuandian), TF Capital",Early Stage Venture,Huagai Capital,Series B,3,100000000,CNY,14756009,,,,140000000,CNY,20577197,Yes,,http://www.genequantum.com/#,$1M to $10M,Late Stage Venture,2,"87,975"
